بینالود,خراسان‌رضوی,36.426389,58.849166999999966
تایباد,خراسان‌رضوی,34.7444223,60.77954520000003
تخت جلگه,خراسان‌رضوی,35.1020253,59.10417580000001
تربت حیدریه,خراسان‌رضوی,35.279843,59.21614499999998
تربت جام,خراسان‌رضوی,35.2316863,60.640121799999974
جغتای,خراسان‌رضوی,36.6409424,57.07595570000001
جوین,خراسان‌رضوی,36.7067342,57.41465310000001
چناران,خراسان‌رضوی,36.6415869,59.12139739999998
خلیل‌آباد,خراسان‌رضوی,35.25310760000001,58.28900429999999
خواف,خراسان‌رضوی,34.5718257,60.147409100000004
خوشاب,خراسان‌رضوی,36.4245074,57.99155710000002
درگز,خراسان‌رضوی,37.4454804,59.109916099999964
رشتخوار,خراسان‌رضوی,34.9748974,59.6247439
زواره,خراسان‌رضوی,33.4471283,52.48119329999997
سبزوار,خراسان‌رضوی,36.2151823,57.66782280000007
سرخس,خراسان‌رضوی,36.5448905,61.151971600000024
فریمان,خراسان‌رضوی,35.7017899,59.84684319999997
قوچان,خراسان‌رضوی,37.1293332,58.474418499999956
کاشمر,خراسان‌رضوی,35.2434225,58.46870899999999
کلات,خراسان‌رضوی,36.9952626,59.75305430000003
گناباد,خراسان‌رضوی,34.339552,58.70303260000003
مه ولات,خراسان‌رضوی,35.0144726,58.77742869999997
نیشابور,خراسان‌رضوی,36.2140865,58.79609149999999
بیرجند,خراسان‌جنوبی,32.8649039,59.22624719999999
بشرویه,خراسان‌جنوبی,33.8625391,57.4259624
درمیان,خراسان‌جنوبی,33.0339405,60.118479699999966
سرایان,خراسان‌جنوبی,33.3451882,58.28045410000004
سربیشه,خراسان‌جنوبی,32.5018115,59.65644939999993
طبس,خراسان‌جنوبی,33.6033455,56.9323531
فردوس,خراسان‌جنوبی,33.8837358,57.916255500000034
قائنات,خراسان‌جنوبی,33.5815102,60.0259466
نهبندان,خراسان‌جنوبی,31.5122675,59.65644939999993
اهواز,خوزستان,31.3183272,48.67061869999998
آبادان,خوزستان,30.347296,48.293400399999996
امیدیه,خوزستان,30.760479,49.701348600000074
اندیکا,خوزستان,32.206389,49.44361100000003
اندیمشک,خوزستان,32.4538139,48.348935600000004
ایذه,خوزستان,31.8239619,49.87008620000006
باغ‌ملک,خوزستان,31.5259995,49.890571799999975
بندر ماهشهر,خوزستان,30.5619807,49.17271779999999
بهبهان,خوزستان,30.5911589,50.234744999999975
خرمشهر,خوزستان,30.4256219,48.18911849999995
دزفول,خوزستان,32.3830777,48.42358409999997
دشت آزادگان,خوزستان,31.4480028,47.9218204
رامشیر,خوزستان,30.8956521,49.40947010000002
رامهرمز,خوزستان,31.2777088,49.59931670000003
شادگان,خوزستان,30.6545969,48.65392680000002
شوشتر,خوزستان,32.0520726,48.84980180000002
شوش,خوزستان,32.1957948,48.25428299999999
گتوند,خوزستان,32.243476,48.809566500000074
لالی,خوزستان,32.3295438,49.09434329999999
مسجد سلیمان,خوزستان,31.9633663,49.28921289999994
هفتکل,خوزستان,31.4525814,49.52545409999993
هندیجان,خوزستان,30.2382492,49.706454800000074
هویزه,خوزستان,31.467293,48.075391699999955
زنجان,زنجان,36.6830045,48.50872090000007
ابهر,زنجان,36.1524763,49.23853389999999
ایجرود,زنجان,36.4160928,48.24692490000007
خدابنده,زنجان,36.1203431,48.59379549999994
خرمدره,زنجان,36.2173233,49.14236660000006
طارم,زنجان,36.6526948,48.570690799999966
ماه‌نشان,زنجان,36.7420608,47.67209750000006
سمنان,سمنان,35.2255585,54.43421379999995
بسطام,سمنان,36.4846777,54.99836230000005
دامغان,سمنان,36.1646345,54.35764730000005
شاهرود,سمنان,36.4062241,55.016268999999966
گرمسار,سمنان,35.2030956,52.329410999999936
مهدی‌شهر,سمنان,35.7029747,53.342035099999976
زاهدان,سیستان‌و‌بلوچستان,29.451926,60.88419829999998
ایرانشهر,سیستان‌و‌بلوچستان,27.2012,60.68658170000003
چابهار,سیستان‌و‌بلوچستان,25.296878,60.64592849999997
خاش,سیستان‌و‌بلوچستان,28.2314235,61.19276009999999
دلگان,سیستان‌و‌بلوچستان,27.6077357,59.47209040000007
زابلی,سیستان‌و‌بلوچستان,27.1259886,61.67133860000001
زابل,سیستان‌و‌بلوچستان,31.0323677,61.49024829999996
زهک,سیستان‌و‌بلوچستان,30.8908344,61.68010600000002
سراوان,سیستان‌و‌بلوچستان,27.3626578,62.544361200000026
سرباز,سیستان‌و‌بلوچستان,26.4702146,61.60705830000006
سیب سوران,سیستان‌و‌بلوچستان,27.5459964,61.79412320000006
کنارک,سیستان‌و‌بلوچستان,25.7140778,59.74872719999996
میان کنگی,سیستان‌و‌بلوچستان,31.089561,61.558864200000016
نیک‌شهر,سیستان‌و‌بلوچستان,26.4184719,60.21107519999998
شیراز,فارس,29.5917677,52.58369820000007
آباده,فارس,31.1594661,52.64399019999996
ارسنجان,فارس,29.9196861,53.29888619999997
استهبان,فارس,29.1291094,54.03577849999999
اقلید,فارس,30.9049366,52.69210010000006
بوانات,فارس,30.4855907,53.59333040000001
پاسارگاد,فارس,30.1939354,53.1671781
جهرم,فارس,28.5177435,53.574386600000025
خرامه,فارس,29.5020459,53.31236749999994
خرم‌بید,فارس,30.6075874,52.953928200000064
خنج,فارس,27.8827043,53.428407600000014
داراب,فارس,28.7559514,54.554679299999975
رستم,فارس,29.1043813,53.04589299999998
زرین‌دشت,فارس,28.3545047,54.417800599999964
سپیدان,فارس,30.2425282,51.992418499999985
سروستان,فارس,29.2660973,53.22343590000003
فراشبند,فارس,28.8543264,52.09838000000002
فسا,فارس,28.9440314,53.63394029999995
فیروزآباد,فارس,28.8395155,52.56387940000002
قیر و کارزین,فارس,28.3559058,52.959966099999974
کازرون,فارس,29.6271233,51.651816300000064
کوار,فارس,29.2132568,52.68675289999999
گراش,فارس,27.6903817,54.15019219999999
لارستان,فارس,27.6741406,54.335784500000045
لامرد,فارس,27.3423771,53.18035580000003
مرودشت,فارس,29.87873799999999,52.820551499999965
مشکان,فارس,29.4711343,54.35628070000007
ممسنی,فارس,30.1150898,51.541295200000036
مهر,فارس,27.5559931,52.88472049999996
نی‌ریز,فارس,29.1893104,54.31392770000002
قزوین,قزوین,36.2736589,49.99823600000002
آبیک,قزوین,36.040428,50.544616099999985
بوئین‌زهرا,قزوین,35.767709,50.05727669999999
تاکستان,قزوین,36.0720984,49.701348600000074
قم,قم,34.6399443,50.87594190000004
جعفریه,قم,34.7748188,50.516146400000025
دستجرد,قم,34.5494251,50.247625200000016
